,date,forecast_latitude,forecast_longitude,temperature_2m,precipitation_probability,precipitation,region,district,district_latitude,district_longitude
1268,2024-11-16 17:00:00+00:00,2.0,42.75,27.687,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1269,2024-11-16 18:00:00+00:00,2.0,42.75,26.737,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1270,2024-11-16 19:00:00+00:00,2.0,42.75,26.036999,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1271,2024-11-16 20:00:00+00:00,2.0,42.75,25.437,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1272,2024-11-16 21:00:00+00:00,2.0,42.75,24.837,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1273,2024-11-16 22:00:00+00:00,2.0,42.75,24.237,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1274,2024-11-16 23:00:00+00:00,2.0,42.75,23.637,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1275,2024-11-17 00:00:00+00:00,2.0,42.75,23.187,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1276,2024-11-17 01:00:00+00:00,2.0,42.75,22.786999,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1277,2024-11-17 02:00:00+00:00,2.0,42.75,22.587,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1278,2024-11-17 03:00:00+00:00,2.0,42.75,22.786999,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1279,2024-11-17 04:00:00+00:00,2.0,42.75,23.737,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1280,2024-11-17 05:00:00+00:00,2.0,42.75,25.087,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1281,2024-11-17 06:00:00+00:00,2.0,42.75,26.536999,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1282,2024-11-17 07:00:00+00:00,2.0,42.75,27.987,1.0,0.0,Bay,Diinsoor,1.995,42.8089931
1283,2024-11-17 08:00:00+00:00,2.0,42.75,29.437,3.0,0.0,Bay,Diinsoor,1.995,42.8089931
1284,2024-11-17 09:00:00+00:00,2.0,42.75,30.687,6.0,0.0,Bay,Diinsoor,1.995,42.8089931
1285,2024-11-17 10:00:00+00:00,2.0,42.75,31.637,8.0,0.0,Bay,Diinsoor,1.995,42.8089931
1286,2024-11-17 11:00:00+00:00,2.0,42.75,32.336998,9.0,0.0,Bay,Diinsoor,1.995,42.8089931
1287,2024-11-17 12:00:00+00:00,2.0,42.75,32.586998,10.0,0.0,Bay,Diinsoor,1.995,42.8089931
1288,2024-11-17 13:00:00+00:00,2.0,42.75,32.187,9.0,0.0,Bay,Diinsoor,1.995,42.8089931
1289,2024-11-17 14:00:00+00:00,2.0,42.75,31.286999,8.0,0.0,Bay,Diinsoor,1.995,42.8089931
1290,2024-11-17 15:00:00+00:00,2.0,42.75,30.337,6.0,0.0,Bay,Diinsoor,1.995,42.8089931
1291,2024-11-17 16:00:00+00:00,2.0,42.75,29.337,3.0,0.0,Bay,Diinsoor,1.995,42.8089931
1292,2024-11-17 17:00:00+00:00,2.0,42.75,28.286999,1.0,0.0,Bay,Diinsoor,1.995,42.8089931
1293,2024-11-17 18:00:00+00:00,2.0,42.75,27.286999,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1294,2024-11-17 19:00:00+00:00,2.0,42.75,26.387,4.0,0.0,Bay,Diinsoor,1.995,42.8089931
1295,2024-11-17 20:00:00+00:00,2.0,42.75,25.536999,3.0,0.0,Bay,Diinsoor,1.995,42.8089931
1296,2024-11-17 21:00:00+00:00,2.0,42.75,24.887,2.0,0.0,Bay,Diinsoor,1.995,42.8089931
1297,2024-11-17 22:00:00+00:00,2.0,42.75,24.437,1.0,0.0,Bay,Diinsoor,1.995,42.8089931
1298,2024-11-17 23:00:00+00:00,2.0,42.75,24.137,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1299,2024-11-18 00:00:00+00:00,2.0,42.75,23.887,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1300,2024-11-18 01:00:00+00:00,2.0,42.75,23.587,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1301,2024-11-18 02:00:00+00:00,2.0,42.75,23.337,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1302,2024-11-18 03:00:00+00:00,2.0,42.75,23.487,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1303,2024-11-18 04:00:00+00:00,2.0,42.75,24.337,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1304,2024-11-18 05:00:00+00:00,2.0,42.75,25.637,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1305,2024-11-18 06:00:00+00:00,2.0,42.75,26.536999,0.0,0.0,Bay,Diinsoor,1.995,42.8089931
1306,2024-11-18 07:00:00+00:00,2.0,42.75,28.286999,1.0,0.1,Bay,Diinsoor,1.995,42.8089931
1307,2024-11-18 08:00:00+00:00,2.0,42.75,29.687,1.0,0.1,Bay,Diinsoor,1.995,42.8089931
1308,2024-11-18 09:00:00+00:00,2.0,42.75,30.737,2.0,0.1,Bay,Diinsoor,1.995,42.8089931
1309,2024-11-18 10:00:00+00:00,2.0,42.75,31.237,2.0,0.1,Bay,Diinsoor,1.995,42.8089931
1310,2024-11-18 11:00:00+00:00,2.0,42.75,31.286999,3.0,0.1,Bay,Diinsoor,1.995,42.8089931
1311,2024-11-18 12:00:00+00:00,2.0,42.75,31.137,3.0,0.1,Bay,Diinsoor,1.995,42.8089931
1312,2024-11-18 13:00:00+00:00,2.0,42.75,30.687,3.0,0.0,Bay,Diinsoor,1.995,42.8089931
1313,2024-11-18 14:00:00+00:00,2.0,42.75,29.937,4.0,0.0,Bay,Diinsoor,1.995,42.8089931
1314,2024-11-18 15:00:00+00:00,2.0,42.75,29.137,4.0,0.0,Bay,Diinsoor,1.995,42.8089931
1315,2024-11-18 16:00:00+00:00,2.0,42.75,28.286999,5.0,0.0,Bay,Diinsoor,1.995,42.8089931
1316,2024-11-18 17:00:00+00:00,2.0,42.75,27.387,5.0,0.0,Bay,Diinsoor,1.995,42.8089931
1317,2024-11-18 18:00:00+00:00,2.0,42.75,26.637,6.0,0.0,Bay,Diinsoor,1.995,42.8089931
1318,2024-11-18 19:00:00+00:00,2.0,42.75,26.137,6.0,0.0,Bay,Diinsoor,1.995,42.8089931
1319,2024-11-18 20:00:00+00:00,2.0,42.75,25.737,7.0,0.0,Bay,Diinsoor,1.995,42.8089931
1320,2024-11-18 21:00:00+00:00,2.0,42.75,25.437,8.0,0.0,Bay,Diinsoor,1.995,42.8089931
1321,2024-11-18 22:00:00+00:00,2.0,42.75,25.137,8.0,0.0,Bay,Diinsoor,1.995,42.8089931
1322,2024-11-18 23:00:00+00:00,2.0,42.75,24.887,9.0,0.0,Bay,Diinsoor,1.995,42.8089931
1323,2024-11-19 00:00:00+00:00,2.0,42.75,24.687,10.0,0.0,Bay,Diinsoor,1.995,42.8089931
1324,2024-11-19 01:00:00+00:00,2.0,42.75,24.337,11.0,0.0,Bay,Diinsoor,1.995,42.8089931
1325,2024-11-19 02:00:00+00:00,2.0,42.75,23.987,12.0,0.0,Bay,Diinsoor,1.995,42.8089931
1326,2024-11-19 03:00:00+00:00,2.0,42.75,24.087,13.0,0.0,Bay,Diinsoor,1.995,42.8089931
1327,2024-11-19 04:00:00+00:00,2.0,42.75,24.937,14.0,0.0,Bay,Diinsoor,1.995,42.8089931
1328,2024-11-19 05:00:00+00:00,2.0,42.75,26.187,15.0,0.0,Bay,Diinsoor,1.995,42.8089931
1329,2024-11-19 06:00:00+00:00,2.0,42.75,27.487,16.0,0.0,Bay,Diinsoor,1.995,42.8089931
1330,2024-11-19 07:00:00+00:00,2.0,42.75,28.687,17.0,0.0,Bay,Diinsoor,1.995,42.8089931
1331,2024-11-19 08:00:00+00:00,2.0,42.75,29.937,18.0,0.0,Bay,Diinsoor,1.995,42.8089931
1332,2024-11-19 09:00:00+00:00,2.0,42.75,30.887,19.0,0.0,Bay,Diinsoor,1.995,42.8089931
1333,2024-11-19 10:00:00+00:00,2.0,42.75,31.587,21.0,0.1,Bay,Diinsoor,1.995,42.8089931
1334,2024-11-19 11:00:00+00:00,2.0,42.75,32.037,22.0,0.1,Bay,Diinsoor,1.995,42.8089931
1335,2024-11-19 12:00:00+00:00,2.0,42.75,32.037,23.0,0.1,Bay,Diinsoor,1.995,42.8089931
1336,2024-11-19 13:00:00+00:00,2.0,42.75,31.286999,24.0,0.3,Bay,Diinsoor,1.995,42.8089931
1337,2024-11-19 14:00:00+00:00,2.0,42.75,29.987,26.0,0.3,Bay,Diinsoor,1.995,42.8089931
1338,2024-11-19 15:00:00+00:00,2.0,42.75,28.837,28.0,0.3,Bay,Diinsoor,1.995,42.8089931
1339,2024-11-19 16:00:00+00:00,2.0,42.75,27.937,30.0,0.0,Bay,Diinsoor,1.995,42.8089931
1340,2024-11-19 17:00:00+00:00,2.0,42.75,27.087,31.0,0.0,Bay,Diinsoor,1.995,42.8089931
1341,2024-11-19 18:00:00+00:00,2.0,42.75,26.387,33.0,0.0,Bay,Diinsoor,1.995,42.8089931
1342,2024-11-19 19:00:00+00:00,2.0,42.75,25.837,35.0,0.0,Bay,Diinsoor,1.995,42.8089931
1343,2024-11-19 20:00:00+00:00,2.0,42.75,25.387,36.0,0.0,Bay,Diinsoor,1.995,42.8089931
1344,2024-11-12 21:00:00+00:00,2.875,43.0,23.780499,45.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1345,2024-11-12 22:00:00+00:00,2.875,43.0,23.530499,48.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1346,2024-11-12 23:00:00+00:00,2.875,43.0,23.3305,48.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1347,2024-11-13 00:00:00+00:00,2.875,43.0,23.280499,33.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1348,2024-11-13 01:00:00+00:00,2.875,43.0,23.0805,23.0,0.3,Bay,Qansax Dheere,2.87123,43.004341
1349,2024-11-13 02:00:00+00:00,2.875,43.0,22.780499,13.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1350,2024-11-13 03:00:00+00:00,2.875,43.0,22.4805,5.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1351,2024-11-13 04:00:00+00:00,2.875,43.0,22.780499,5.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1352,2024-11-13 05:00:00+00:00,2.875,43.0,23.9805,5.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1353,2024-11-13 06:00:00+00:00,2.875,43.0,25.3305,5.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1354,2024-11-13 07:00:00+00:00,2.875,43.0,26.4305,8.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1355,2024-11-13 08:00:00+00:00,2.875,43.0,27.630499,18.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1356,2024-11-13 09:00:00+00:00,2.875,43.0,28.6805,43.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1357,2024-11-13 10:00:00+00:00,2.875,43.0,29.380499,75.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1358,2024-11-13 11:00:00+00:00,2.875,43.0,29.7305,78.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1359,2024-11-13 12:00:00+00:00,2.875,43.0,29.5805,73.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1360,2024-11-13 13:00:00+00:00,2.875,43.0,27.9805,90.0,2.0,Bay,Qansax Dheere,2.87123,43.004341
1361,2024-11-13 14:00:00+00:00,2.875,43.0,27.130499,93.0,3.0,Bay,Qansax Dheere,2.87123,43.004341
1362,2024-11-13 15:00:00+00:00,2.875,43.0,26.780499,83.0,0.3,Bay,Qansax Dheere,2.87123,43.004341
1363,2024-11-13 16:00:00+00:00,2.875,43.0,25.6805,45.0,2.7,Bay,Qansax Dheere,2.87123,43.004341
1364,2024-11-13 17:00:00+00:00,2.875,43.0,25.030499,28.0,2.1,Bay,Qansax Dheere,2.87123,43.004341
1365,2024-11-13 18:00:00+00:00,2.875,43.0,24.6805,3.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1366,2024-11-13 19:00:00+00:00,2.875,43.0,24.4805,3.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1367,2024-11-13 20:00:00+00:00,2.875,43.0,24.2305,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1368,2024-11-13 21:00:00+00:00,2.875,43.0,23.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1369,2024-11-13 22:00:00+00:00,2.875,43.0,23.7305,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1370,2024-11-13 23:00:00+00:00,2.875,43.0,23.5805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1371,2024-11-14 00:00:00+00:00,2.875,43.0,23.4305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1372,2024-11-14 01:00:00+00:00,2.875,43.0,23.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1373,2024-11-14 02:00:00+00:00,2.875,43.0,22.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1374,2024-11-14 03:00:00+00:00,2.875,43.0,22.8305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1375,2024-11-14 04:00:00+00:00,2.875,43.0,23.130499,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1376,2024-11-14 05:00:00+00:00,2.875,43.0,24.4305,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1377,2024-11-14 06:00:00+00:00,2.875,43.0,25.780499,5.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1378,2024-11-14 07:00:00+00:00,2.875,43.0,26.7305,45.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1379,2024-11-14 08:00:00+00:00,2.875,43.0,27.5805,58.0,0.2,Bay,Qansax Dheere,2.87123,43.004341
1380,2024-11-14 09:00:00+00:00,2.875,43.0,28.780499,45.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1381,2024-11-14 10:00:00+00:00,2.875,43.0,29.530499,35.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1382,2024-11-14 11:00:00+00:00,2.875,43.0,29.9805,33.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1383,2024-11-14 12:00:00+00:00,2.875,43.0,30.130499,33.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1384,2024-11-14 13:00:00+00:00,2.875,43.0,29.9805,43.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1385,2024-11-14 14:00:00+00:00,2.875,43.0,29.4305,30.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1386,2024-11-14 15:00:00+00:00,2.875,43.0,28.4305,40.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1387,2024-11-14 16:00:00+00:00,2.875,43.0,26.4805,38.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1388,2024-11-14 17:00:00+00:00,2.875,43.0,25.4805,20.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1389,2024-11-14 18:00:00+00:00,2.875,43.0,24.630499,10.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1390,2024-11-14 19:00:00+00:00,2.875,43.0,24.280499,5.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1391,2024-11-14 20:00:00+00:00,2.875,43.0,23.7305,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1392,2024-11-14 21:00:00+00:00,2.875,43.0,23.380499,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1393,2024-11-14 22:00:00+00:00,2.875,43.0,23.3305,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1394,2024-11-14 23:00:00+00:00,2.875,43.0,23.0805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1395,2024-11-15 00:00:00+00:00,2.875,43.0,22.880499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1396,2024-11-15 01:00:00+00:00,2.875,43.0,22.780499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1397,2024-11-15 02:00:00+00:00,2.875,43.0,22.630499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1398,2024-11-15 03:00:00+00:00,2.875,43.0,22.530499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1399,2024-11-15 04:00:00+00:00,2.875,43.0,22.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1400,2024-11-15 05:00:00+00:00,2.875,43.0,24.5805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1401,2024-11-15 06:00:00+00:00,2.875,43.0,26.130499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1402,2024-11-15 07:00:00+00:00,2.875,43.0,27.2305,3.0,0.3,Bay,Qansax Dheere,2.87123,43.004341
1403,2024-11-15 08:00:00+00:00,2.875,43.0,28.1805,7.0,0.3,Bay,Qansax Dheere,2.87123,43.004341
1404,2024-11-15 09:00:00+00:00,2.875,43.0,28.9805,10.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1405,2024-11-15 10:00:00+00:00,2.875,43.0,29.9805,9.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1406,2024-11-15 11:00:00+00:00,2.875,43.0,30.880499,7.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1407,2024-11-15 12:00:00+00:00,2.875,43.0,31.3305,5.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1408,2024-11-15 13:00:00+00:00,2.875,43.0,31.4305,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1409,2024-11-15 14:00:00+00:00,2.875,43.0,30.9305,1.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1410,2024-11-15 15:00:00+00:00,2.875,43.0,28.6805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1411,2024-11-15 16:00:00+00:00,2.875,43.0,27.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1412,2024-11-15 17:00:00+00:00,2.875,43.0,26.5805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1413,2024-11-15 18:00:00+00:00,2.875,43.0,25.880499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1414,2024-11-15 19:00:00+00:00,2.875,43.0,25.1805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1415,2024-11-15 20:00:00+00:00,2.875,43.0,24.5805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1416,2024-11-15 21:00:00+00:00,2.875,43.0,24.0805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1417,2024-11-15 22:00:00+00:00,2.875,43.0,23.4805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1418,2024-11-15 23:00:00+00:00,2.875,43.0,22.9305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1419,2024-11-16 00:00:00+00:00,2.875,43.0,22.7305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1420,2024-11-16 01:00:00+00:00,2.875,43.0,22.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1421,2024-11-16 02:00:00+00:00,2.875,43.0,22.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1422,2024-11-16 03:00:00+00:00,2.875,43.0,22.6805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1423,2024-11-16 04:00:00+00:00,2.875,43.0,23.130499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1424,2024-11-16 05:00:00+00:00,2.875,43.0,24.1805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1425,2024-11-16 06:00:00+00:00,2.875,43.0,25.530499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1426,2024-11-16 07:00:00+00:00,2.875,43.0,26.630499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1427,2024-11-16 08:00:00+00:00,2.875,43.0,27.8305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1428,2024-11-16 09:00:00+00:00,2.875,43.0,28.9305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1429,2024-11-16 10:00:00+00:00,2.875,43.0,30.0805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1430,2024-11-16 11:00:00+00:00,2.875,43.0,30.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1431,2024-11-16 12:00:00+00:00,2.875,43.0,31.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1432,2024-11-16 13:00:00+00:00,2.875,43.0,30.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1433,2024-11-16 14:00:00+00:00,2.875,43.0,30.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1434,2024-11-16 15:00:00+00:00,2.875,43.0,29.3305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1435,2024-11-16 16:00:00+00:00,2.875,43.0,28.1805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1436,2024-11-16 17:00:00+00:00,2.875,43.0,26.780499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1437,2024-11-16 18:00:00+00:00,2.875,43.0,25.630499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1438,2024-11-16 19:00:00+00:00,2.875,43.0,24.8305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1439,2024-11-16 20:00:00+00:00,2.875,43.0,24.1805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1440,2024-11-16 21:00:00+00:00,2.875,43.0,23.630499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1441,2024-11-16 22:00:00+00:00,2.875,43.0,23.0805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1442,2024-11-16 23:00:00+00:00,2.875,43.0,22.630499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1443,2024-11-17 00:00:00+00:00,2.875,43.0,22.1805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1444,2024-11-17 01:00:00+00:00,2.875,43.0,21.630499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1445,2024-11-17 02:00:00+00:00,2.875,43.0,21.130499,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1446,2024-11-17 03:00:00+00:00,2.875,43.0,21.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1447,2024-11-17 04:00:00+00:00,2.875,43.0,22.4305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1448,2024-11-17 05:00:00+00:00,2.875,43.0,24.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1449,2024-11-17 06:00:00+00:00,2.875,43.0,25.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1450,2024-11-17 07:00:00+00:00,2.875,43.0,27.4805,1.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1451,2024-11-17 08:00:00+00:00,2.875,43.0,28.9305,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1452,2024-11-17 09:00:00+00:00,2.875,43.0,30.130499,5.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1453,2024-11-17 10:00:00+00:00,2.875,43.0,31.0805,8.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1454,2024-11-17 11:00:00+00:00,2.875,43.0,31.780499,9.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1455,2024-11-17 12:00:00+00:00,2.875,43.0,32.0305,10.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1456,2024-11-17 13:00:00+00:00,2.875,43.0,31.6805,10.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1457,2024-11-17 14:00:00+00:00,2.875,43.0,30.9305,9.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1458,2024-11-17 15:00:00+00:00,2.875,43.0,29.9805,7.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1459,2024-11-17 16:00:00+00:00,2.875,43.0,28.9305,6.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1460,2024-11-17 17:00:00+00:00,2.875,43.0,27.6805,4.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1461,2024-11-17 18:00:00+00:00,2.875,43.0,26.630499,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1462,2024-11-17 19:00:00+00:00,2.875,43.0,25.780499,4.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1463,2024-11-17 20:00:00+00:00,2.875,43.0,25.130499,3.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1464,2024-11-17 21:00:00+00:00,2.875,43.0,24.530499,2.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1465,2024-11-17 22:00:00+00:00,2.875,43.0,24.0805,1.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1466,2024-11-17 23:00:00+00:00,2.875,43.0,23.6805,1.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1467,2024-11-18 00:00:00+00:00,2.875,43.0,23.4305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1468,2024-11-18 01:00:00+00:00,2.875,43.0,23.1805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1469,2024-11-18 02:00:00+00:00,2.875,43.0,22.9805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1470,2024-11-18 03:00:00+00:00,2.875,43.0,23.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1471,2024-11-18 04:00:00+00:00,2.875,43.0,24.2305,0.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1472,2024-11-18 05:00:00+00:00,2.875,43.0,25.630499,0.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1473,2024-11-18 06:00:00+00:00,2.875,43.0,26.6805,0.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1474,2024-11-18 07:00:00+00:00,2.875,43.0,27.780499,0.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1475,2024-11-18 08:00:00+00:00,2.875,43.0,28.880499,0.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1476,2024-11-18 09:00:00+00:00,2.875,43.0,29.6805,0.0,0.1,Bay,Qansax Dheere,2.87123,43.004341
1477,2024-11-18 10:00:00+00:00,2.875,43.0,30.0805,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1478,2024-11-18 11:00:00+00:00,2.875,43.0,30.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1479,2024-11-18 12:00:00+00:00,2.875,43.0,30.2305,0.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1480,2024-11-18 13:00:00+00:00,2.875,43.0,30.130499,1.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1481,2024-11-18 14:00:00+00:00,2.875,43.0,29.880499,2.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1482,2024-11-18 15:00:00+00:00,2.875,43.0,29.280499,4.0,0.0,Bay,Qansax Dheere,2.87123,43.004341
1483,2024-11-18 16:00:00+00:00,2.875,43.0,28.0805,6.0,0.9,Bay,Qansax Dheere,2.87123,43.004341
1484,2024-11-18 17:00:00+00:00,2.875,43.0,26.4805,8.0,0.9,Bay,Qansax Dheere,2.87123,43.004341
1485,2024-11-18 18:00:00+00:00,2.875,43.0,25.2305,10.0,0.9,Bay,Qansax Dheere,2.87123,43.004341
1486,2024-11-18 19:00:00+00:00,2.875,43.0,24.530499,13.0,1.2,Bay,Qansax Dheere,2.87123,43.004341
1487,2024-11-18 20:00:00+00:00,2.875,43.0,24.1805,15.0,1.2,Bay,Qansax Dheere,2.87123,43.004341
1488,2024-11-18 21:00:00+00:00,2.875,43.0,23.880499,16.0,1.2,Bay,Qansax Dheere,2.87123,43.004341
