,date,forecast_latitude,forecast_longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,precipitation_hours,station_id,station_name,station_latitude,station_longitude
2263,2022-01-23 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.189003,24.088999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2264,2022-01-24 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.389,23.539,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2265,2022-01-25 21:00:00+00:00,1.2302284240722656,42.54933166503906,36.689003,23.489,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2266,2022-01-26 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.039,23.689,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2267,2022-01-27 21:00:00+00:00,1.2302284240722656,42.54933166503906,36.889,23.039,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2268,2022-01-28 21:00:00+00:00,1.2302284240722656,42.54933166503906,36.839,24.489,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2269,2022-01-29 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.139,24.139,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2270,2022-01-30 21:00:00+00:00,1.2302284240722656,42.54933166503906,36.939003,23.838999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2271,2022-01-31 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.689003,24.389,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2272,2022-02-01 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.789,25.489,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2273,2022-02-02 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.889,25.088999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2274,2022-02-03 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.789,24.689,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2275,2022-02-04 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.239002,23.889,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2276,2022-02-05 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.139,25.039,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2277,2022-02-06 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.039,24.389,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2278,2022-02-07 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.089,23.389,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2279,2022-02-08 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.239002,23.989,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2280,2022-02-09 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.839,24.389,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2281,2022-02-10 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.689003,24.088999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2282,2022-02-11 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.289,23.689,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2283,2022-02-12 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.339,23.989,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2284,2022-02-13 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.789,23.838999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2285,2022-02-14 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.489002,24.039,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2286,2022-02-15 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.939003,23.739,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2287,2022-02-16 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.089,23.289,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2288,2022-02-17 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.639,24.989,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2289,2022-02-18 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.489002,24.539,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2290,2022-02-19 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.289,24.239,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2291,2022-02-20 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.939003,24.539,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2292,2022-02-21 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.939003,24.088999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2293,2022-02-22 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.789,25.338999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2294,2022-02-23 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.339,25.389,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2295,2022-02-24 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.039,24.939,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2296,2022-02-25 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.739002,24.838999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2297,2022-02-26 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.739002,24.489,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2298,2022-02-27 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.839,25.289,0.2,0.2,2.0,3,Bualle,1.2536051,42.5681412
2299,2022-02-28 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.089,24.889,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2300,2022-03-01 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.489002,24.239,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2301,2022-03-02 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.189003,24.639,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2302,2022-03-03 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.989002,24.039,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2303,2022-03-04 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.889,23.989,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2304,2022-03-05 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.139,24.088999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2305,2022-03-06 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.239002,24.389,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2306,2022-03-07 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.589,25.389,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2307,2022-03-08 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.639,24.939,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2308,2022-03-09 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.889,25.539,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2309,2022-03-10 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.339,25.338999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2310,2022-03-11 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.489002,25.088999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2311,2022-03-12 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.339,24.689,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2312,2022-03-13 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.989002,24.439,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2313,2022-03-14 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.289,25.088999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2314,2022-03-15 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.689003,24.789,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2315,2022-03-16 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.289,24.689,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2316,2022-03-17 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.739002,25.338999,0.4,0.4,1.0,3,Bualle,1.2536051,42.5681412
2317,2022-03-18 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.939003,24.588999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2318,2022-03-19 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.289,24.239,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2319,2022-03-20 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.939003,24.838999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2320,2022-03-21 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.789,24.338999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2321,2022-03-22 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.839,24.889,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2322,2022-03-23 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.589,25.789,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2323,2022-03-24 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.489002,26.439,0.2,0.2,2.0,3,Bualle,1.2536051,42.5681412
2324,2022-03-25 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.889,26.239,4.3999996,4.3999996,4.0,3,Bualle,1.2536051,42.5681412
2325,2022-03-26 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.939003,25.789,0.3,0.3,2.0,3,Bualle,1.2536051,42.5681412
2326,2022-03-27 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.339,25.539,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2327,2022-03-28 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.289,25.239,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2328,2022-03-29 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.639,26.139,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2329,2022-03-30 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.689003,26.039,0.2,0.2,1.0,3,Bualle,1.2536051,42.5681412
2330,2022-03-31 21:00:00+00:00,1.2302284240722656,42.54933166503906,36.139,26.039,0.3,0.3,3.0,3,Bualle,1.2536051,42.5681412
2331,2022-04-01 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.389,25.539,0.5,0.5,3.0,3,Bualle,1.2536051,42.5681412
2332,2022-04-02 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.939003,25.789,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2333,2022-04-03 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.139,24.689,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2334,2022-04-04 21:00:00+00:00,1.2302284240722656,42.54933166503906,39.139,25.489,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2335,2022-04-05 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.889,25.139,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2336,2022-04-06 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.289,25.588999,0.2,0.2,2.0,3,Bualle,1.2536051,42.5681412
2337,2022-04-07 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.839,25.439,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2338,2022-04-08 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.139,25.889,0.6,0.6,3.0,3,Bualle,1.2536051,42.5681412
2339,2022-04-09 21:00:00+00:00,1.2302284240722656,42.54933166503906,38.589,26.039,0.7,0.7,2.0,3,Bualle,1.2536051,42.5681412
2340,2022-04-10 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.689003,25.889,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2341,2022-04-11 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.739002,26.539,0.2,0.2,2.0,3,Bualle,1.2536051,42.5681412
2342,2022-04-12 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.889,26.239,0.70000005,0.70000005,2.0,3,Bualle,1.2536051,42.5681412
2343,2022-04-13 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.189003,26.489,5.3999996,5.3999996,4.0,3,Bualle,1.2536051,42.5681412
2344,2022-04-14 21:00:00+00:00,1.2302284240722656,42.54933166503906,35.289,26.039,0.90000004,0.90000004,4.0,3,Bualle,1.2536051,42.5681412
2345,2022-04-15 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.139,24.939,0.3,0.3,2.0,3,Bualle,1.2536051,42.5681412
2346,2022-04-16 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.089,26.338999,0.5,0.5,4.0,3,Bualle,1.2536051,42.5681412
2347,2022-04-17 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.289,26.239,0.4,0.4,2.0,3,Bualle,1.2536051,42.5681412
2348,2022-04-18 21:00:00+00:00,1.2302284240722656,42.54933166503906,37.839,26.289,4.9,4.9,4.0,3,Bualle,1.2536051,42.5681412
2349,2022-04-19 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.539,26.189,9.1,9.1,15.0,3,Bualle,1.2536051,42.5681412
2350,2022-04-20 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.439003,23.838999,5.0999994,5.0999994,7.0,3,Bualle,1.2536051,42.5681412
2351,2022-04-21 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.489002,25.039,0.4,0.4,1.0,3,Bualle,1.2536051,42.5681412
2352,2022-04-22 21:00:00+00:00,1.2302284240722656,42.54933166503906,36.439003,24.539,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2353,2022-04-23 21:00:00+00:00,1.2302284240722656,42.54933166503906,35.339,25.338999,0.8,0.8,4.0,3,Bualle,1.2536051,42.5681412
2354,2022-04-24 21:00:00+00:00,1.2302284240722656,42.54933166503906,35.689003,24.889,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2355,2022-04-25 21:00:00+00:00,1.2302284240722656,42.54933166503906,35.189003,24.939,3.6999998,3.6999998,3.0,3,Bualle,1.2536051,42.5681412
2356,2022-04-26 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.639,25.338999,6.2,6.2,9.0,3,Bualle,1.2536051,42.5681412
2357,2022-04-27 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.539,24.189,8.2,8.2,6.0,3,Bualle,1.2536051,42.5681412
2358,2022-04-28 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.089,23.139,15.1,15.1,11.0,3,Bualle,1.2536051,42.5681412
2359,2022-04-29 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.189003,23.889,2.7,2.7,8.0,3,Bualle,1.2536051,42.5681412
2360,2022-04-30 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.588999,23.439,19.999998,19.999998,12.0,3,Bualle,1.2536051,42.5681412
2361,2022-05-01 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.239,23.939,8.200001,8.200001,13.0,3,Bualle,1.2536051,42.5681412
2362,2022-05-02 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.739,23.939,6.6,6.6,10.0,3,Bualle,1.2536051,42.5681412
2363,2022-05-03 21:00:00+00:00,1.2302284240722656,42.54933166503906,29.389,23.639,19.0,19.0,13.0,3,Bualle,1.2536051,42.5681412
2364,2022-05-04 21:00:00+00:00,1.2302284240722656,42.54933166503906,29.989,23.139,4.1,4.1,11.0,3,Bualle,1.2536051,42.5681412
2365,2022-05-05 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.439,23.639,15.400001,15.400001,11.0,3,Bualle,1.2536051,42.5681412
2366,2022-05-06 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.189003,23.439,1.3000001,1.3000001,7.0,3,Bualle,1.2536051,42.5681412
2367,2022-05-07 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.239002,24.189,1.1,1.1,7.0,3,Bualle,1.2536051,42.5681412
2368,2022-05-08 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.389,24.088999,0.4,0.4,4.0,3,Bualle,1.2536051,42.5681412
2369,2022-05-09 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.739002,24.439,0.3,0.3,2.0,3,Bualle,1.2536051,42.5681412
2370,2022-05-10 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.489002,24.389,0.6,0.6,5.0,3,Bualle,1.2536051,42.5681412
2371,2022-05-11 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.989,24.338999,0.7,0.7,5.0,3,Bualle,1.2536051,42.5681412
2372,2022-05-12 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.439003,23.739,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2373,2022-05-13 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.439003,23.689,0.5,0.5,4.0,3,Bualle,1.2536051,42.5681412
2374,2022-05-14 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.439003,23.989,0.8,0.8,4.0,3,Bualle,1.2536051,42.5681412
2375,2022-05-15 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.838999,24.088999,0.90000004,0.90000004,4.0,3,Bualle,1.2536051,42.5681412
2376,2022-05-16 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.189003,24.439,0.3,0.3,3.0,3,Bualle,1.2536051,42.5681412
2377,2022-05-17 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.939003,23.838999,1.4000001,1.4000001,6.0,3,Bualle,1.2536051,42.5681412
2378,2022-05-18 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.639,23.389,0.90000004,0.90000004,4.0,3,Bualle,1.2536051,42.5681412
2379,2022-05-19 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.389,23.739,0.3,0.3,3.0,3,Bualle,1.2536051,42.5681412
2380,2022-05-20 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.839,24.389,0.3,0.3,3.0,3,Bualle,1.2536051,42.5681412
2381,2022-05-21 21:00:00+00:00,1.2302284240722656,42.54933166503906,35.189003,23.939,0.2,0.2,2.0,3,Bualle,1.2536051,42.5681412
2382,2022-05-22 21:00:00+00:00,1.2302284240722656,42.54933166503906,36.339,24.639,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2383,2022-05-23 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.489002,26.039,0.70000005,0.70000005,4.0,3,Bualle,1.2536051,42.5681412
2384,2022-05-24 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.989002,24.739,0.6,0.6,5.0,3,Bualle,1.2536051,42.5681412
2385,2022-05-25 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.589,24.939,0.4,0.4,2.0,3,Bualle,1.2536051,42.5681412
2386,2022-05-26 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.889,24.239,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2387,2022-05-27 21:00:00+00:00,1.2302284240722656,42.54933166503906,35.289,23.838999,0.2,0.2,1.0,3,Bualle,1.2536051,42.5681412
2388,2022-05-28 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.389,24.039,1.1,1.1,6.0,3,Bualle,1.2536051,42.5681412
2389,2022-05-29 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.939,23.789,3.8999999,3.8999999,7.0,3,Bualle,1.2536051,42.5681412
2390,2022-05-30 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.689003,23.239,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2391,2022-05-31 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.689003,24.338999,0.4,0.4,3.0,3,Bualle,1.2536051,42.5681412
2392,2022-06-01 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.189003,24.139,2.1000001,2.1000001,7.0,3,Bualle,1.2536051,42.5681412
2393,2022-06-02 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.789,23.889,0.90000004,0.90000004,4.0,3,Bualle,1.2536051,42.5681412
2394,2022-06-03 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.139,23.739,1.4,1.4,8.0,3,Bualle,1.2536051,42.5681412
2395,2022-06-04 21:00:00+00:00,1.2302284240722656,42.54933166503906,34.689003,23.639,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2396,2022-06-05 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.639,23.588999,1.1,1.1,8.0,3,Bualle,1.2536051,42.5681412
2397,2022-06-06 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.989002,24.039,46.6,46.6,11.0,3,Bualle,1.2536051,42.5681412
2398,2022-06-07 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.039,23.989,0.6,0.6,5.0,3,Bualle,1.2536051,42.5681412
2399,2022-06-08 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.639,23.189,1.4000001,1.4000001,5.0,3,Bualle,1.2536051,42.5681412
2400,2022-06-09 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.039,22.789,0.5,0.5,4.0,3,Bualle,1.2536051,42.5681412
2401,2022-06-10 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.989,22.639,0.6,0.6,6.0,3,Bualle,1.2536051,42.5681412
2402,2022-06-11 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.789,23.539,2.3,2.3,11.0,3,Bualle,1.2536051,42.5681412
2403,2022-06-12 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.039,23.289,2.1999998,2.1999998,8.0,3,Bualle,1.2536051,42.5681412
2404,2022-06-13 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.439003,22.489,0.3,0.3,3.0,3,Bualle,1.2536051,42.5681412
2405,2022-06-14 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.639,22.389,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2406,2022-06-15 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.289,22.939,0.1,0.1,1.0,3,Bualle,1.2536051,42.5681412
2407,2022-06-16 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.989002,22.739,0.4,0.4,3.0,3,Bualle,1.2536051,42.5681412
2408,2022-06-17 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.889,22.489,0.2,0.2,2.0,3,Bualle,1.2536051,42.5681412
2409,2022-06-18 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.339,22.088999,0.5,0.5,5.0,3,Bualle,1.2536051,42.5681412
2410,2022-06-19 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.839,23.189,1.0,1.0,5.0,3,Bualle,1.2536051,42.5681412
2411,2022-06-20 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.739002,23.239,0.3,0.3,3.0,3,Bualle,1.2536051,42.5681412
2412,2022-06-21 21:00:00+00:00,1.2302284240722656,42.54933166503906,33.039,23.088999,1.3000001,1.3000001,10.0,3,Bualle,1.2536051,42.5681412
2413,2022-06-22 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.939,23.239,2.3,2.3,8.0,3,Bualle,1.2536051,42.5681412
2414,2022-06-23 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.189,23.639,3.0,3.0,12.0,3,Bualle,1.2536051,42.5681412
2415,2022-06-24 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.889,23.689,0.4,0.4,2.0,3,Bualle,1.2536051,42.5681412
2416,2022-06-25 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.739002,22.539,0.2,0.2,2.0,3,Bualle,1.2536051,42.5681412
2417,2022-06-26 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.039,23.588999,1.2,1.2,6.0,3,Bualle,1.2536051,42.5681412
2418,2022-06-27 21:00:00+00:00,1.2302284240722656,42.54933166503906,29.088999,23.239,4.1,4.1,11.0,3,Bualle,1.2536051,42.5681412
2419,2022-06-28 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.989,22.088999,0.5,0.5,3.0,3,Bualle,1.2536051,42.5681412
2420,2022-06-29 21:00:00+00:00,1.2302284240722656,42.54933166503906,29.539,22.439,2.3000002,2.3000002,11.0,3,Bualle,1.2536051,42.5681412
2421,2022-06-30 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.189003,21.939,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2422,2022-07-01 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.239,22.289,2.2999997,2.2999997,6.0,3,Bualle,1.2536051,42.5681412
2423,2022-07-02 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.289,21.939,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2424,2022-07-03 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.689,21.989,1.7000002,1.7000002,9.0,3,Bualle,1.2536051,42.5681412
2425,2022-07-04 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.689,22.039,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2426,2022-07-05 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.789,22.338999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2427,2022-07-06 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.189003,22.588999,0.2,0.2,2.0,3,Bualle,1.2536051,42.5681412
2428,2022-07-07 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.639,22.588999,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2429,2022-07-08 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.389,23.439,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2430,2022-07-09 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.789,23.588999,0.6,0.6,3.0,3,Bualle,1.2536051,42.5681412
2431,2022-07-10 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.389,22.989,1.6,1.6,8.0,3,Bualle,1.2536051,42.5681412
2432,2022-07-11 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.539,21.689,0.70000005,0.70000005,4.0,3,Bualle,1.2536051,42.5681412
2433,2022-07-12 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.839,21.239,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2434,2022-07-13 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.689,23.389,13.200001,13.200001,13.0,3,Bualle,1.2536051,42.5681412
2435,2022-07-14 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.439,22.689,3.0999994,3.0999994,14.0,3,Bualle,1.2536051,42.5681412
2436,2022-07-15 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.989,21.239,1.0,1.0,5.0,3,Bualle,1.2536051,42.5681412
2437,2022-07-16 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.989,21.789,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2438,2022-07-17 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.489,21.889,1.1,1.1,8.0,3,Bualle,1.2536051,42.5681412
2439,2022-07-18 21:00:00+00:00,1.2302284240722656,42.54933166503906,30.689,21.539,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2440,2022-07-19 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.389,20.389,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2441,2022-07-20 21:00:00+00:00,1.2302284240722656,42.54933166503906,32.889,21.039,0.0,0.0,0.0,3,Bualle,1.2536051,42.5681412
2442,2022-07-21 21:00:00+00:00,1.2302284240722656,42.54933166503906,31.139,22.989,1.0,1.0,5.0,3,Bualle,1.2536051,42.5681412
