,date,station_id,station_name,station_latitude,station_longitude,forecast_latitude,forecast_longitude,temperature_2m,precipitation_probability,precipitation
240,2024-11-15 21:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,23.6985,0.0,0.0
241,2024-11-15 22:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,22.998499,0.0,0.0
242,2024-11-15 23:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,22.6485,0.0,0.0
243,2024-11-16 00:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,22.4485,0.0,0.0
244,2024-11-16 01:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,21.8485,0.0,0.0
245,2024-11-16 02:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,21.3485,0.0,0.0
246,2024-11-16 03:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,21.4485,0.0,0.0
247,2024-11-16 04:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,22.6485,0.0,0.0
248,2024-11-16 05:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,24.498499,0.0,0.0
249,2024-11-16 06:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.498499,0.0,0.0
250,2024-11-16 07:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,28.748499,0.0,0.0
251,2024-11-16 08:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,31.0985,0.0,0.0
252,2024-11-16 09:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.098503,0.0,0.0
253,2024-11-16 10:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,34.5485,0.0,0.0
254,2024-11-16 11:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,35.5485,0.0,0.0
255,2024-11-16 12:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,35.898502,0.0,0.0
256,2024-11-16 13:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,35.2485,0.0,0.0
257,2024-11-16 14:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.9485,0.0,0.0
258,2024-11-16 15:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,32.4985,0.0,0.0
259,2024-11-16 16:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,30.8985,0.0,0.0
260,2024-11-16 17:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,29.0985,0.0,0.0
261,2024-11-16 18:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,27.7985,0.0,0.0
262,2024-11-16 19:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,27.3485,0.0,0.0
263,2024-11-16 20:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,27.3485,0.0,0.0
264,2024-11-16 21:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,27.1985,0.0,0.0
265,2024-11-16 22:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.5485,0.0,0.0
266,2024-11-16 23:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.6985,0.0,0.0
267,2024-11-17 00:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,24.998499,0.0,0.0
268,2024-11-17 01:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,24.2985,0.0,0.0
269,2024-11-17 02:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,23.748499,1.0,0.0
270,2024-11-17 03:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,23.8985,1.0,0.0
271,2024-11-17 04:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.2985,2.0,0.0
272,2024-11-17 05:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,27.4485,2.0,0.0
273,2024-11-17 06:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,29.5485,3.0,0.0
274,2024-11-17 07:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,31.3985,5.0,0.0
275,2024-11-17 08:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.148502,6.0,0.0
276,2024-11-17 09:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,34.4985,6.0,0.0
277,2024-11-17 10:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,35.348503,7.0,0.0
278,2024-11-17 11:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,35.848503,8.0,0.0
279,2024-11-17 12:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,35.898502,8.0,0.0
280,2024-11-17 13:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,35.4985,8.0,0.0
281,2024-11-17 14:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,34.6985,8.0,0.0
282,2024-11-17 15:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.6985,9.0,0.0
283,2024-11-17 16:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,32.4485,9.0,0.0
284,2024-11-17 17:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,30.998499,9.0,0.0
285,2024-11-17 18:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,29.998499,9.0,0.0
286,2024-11-17 19:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,29.9485,9.0,0.0
287,2024-11-17 20:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,28.5485,9.0,0.0
288,2024-11-17 21:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,27.3985,8.0,0.0
289,2024-11-17 22:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.748499,8.0,0.6
290,2024-11-17 23:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.3485,8.0,0.6
291,2024-11-18 00:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.0985,8.0,0.6
292,2024-11-18 01:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.7985,8.0,0.7
293,2024-11-18 02:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.5985,7.0,0.7
294,2024-11-18 03:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.748499,7.0,0.7
295,2024-11-18 04:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.498499,7.0,0.0
296,2024-11-18 05:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,27.6485,6.0,0.0
297,2024-11-18 06:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,28.7985,6.0,0.0
298,2024-11-18 07:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,29.998499,5.0,0.1
299,2024-11-18 08:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,31.248499,5.0,0.1
300,2024-11-18 09:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,32.2485,5.0,0.1
301,2024-11-18 10:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.0485,5.0,0.0
302,2024-11-18 11:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.648502,5.0,0.0
303,2024-11-18 12:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.7985,5.0,0.0
304,2024-11-18 13:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.398502,6.0,0.0
305,2024-11-18 14:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,32.598503,7.0,0.0
306,2024-11-18 15:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,31.498499,8.0,0.0
307,2024-11-18 16:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,29.998499,9.0,0.9
308,2024-11-18 17:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,28.2985,10.0,0.9
309,2024-11-18 18:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.8985,12.0,0.9
310,2024-11-18 19:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.1985,13.0,0.7
311,2024-11-18 20:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.7985,15.0,0.7
312,2024-11-18 21:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.5485,16.0,0.7
313,2024-11-18 22:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.3485,17.0,0.0
314,2024-11-18 23:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.248499,18.0,0.0
315,2024-11-19 00:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.0985,18.0,0.0
316,2024-11-19 01:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,24.7985,18.0,0.0
317,2024-11-19 02:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,24.4485,18.0,0.0
318,2024-11-19 03:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,24.498499,17.0,0.0
319,2024-11-19 04:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.0985,16.0,0.0
320,2024-11-19 05:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.0485,15.0,0.0
321,2024-11-19 06:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,27.1985,14.0,0.0
322,2024-11-19 07:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,28.6985,13.0,0.0
323,2024-11-19 08:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,30.3985,12.0,0.0
324,2024-11-19 09:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,31.8485,11.0,0.0
325,2024-11-19 10:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,32.9985,10.0,0.0
326,2024-11-19 11:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.848503,9.0,0.0
327,2024-11-19 12:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,34.1985,8.0,0.0
328,2024-11-19 13:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,33.848503,7.0,0.0
329,2024-11-19 14:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,32.9985,7.0,0.0
330,2024-11-19 15:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,31.7985,6.0,0.0
331,2024-11-19 16:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,30.1485,6.0,0.0
332,2024-11-19 17:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,28.1485,5.0,0.0
333,2024-11-19 18:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,26.5485,5.0,0.0
334,2024-11-19 19:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.6485,4.0,0.0
335,2024-11-19 20:00:00+00:00,4,Belet Weyne,4.7358,45.2036,4.75,45.25,25.1485,4.0,0.0
336,2024-11-12 21:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.539,33.0,0.3
337,2024-11-12 22:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.389,25.0,0.1
338,2024-11-12 23:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.039,25.0,0.8
339,2024-11-13 00:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.039,20.0,0.0
340,2024-11-13 01:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.039,10.0,0.0
341,2024-11-13 02:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.039,8.0,0.0
342,2024-11-13 03:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.989,5.0,0.0
343,2024-11-13 04:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.539,3.0,0.0
344,2024-11-13 05:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.689,0.0,0.0
345,2024-11-13 06:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,27.989,0.0,0.0
346,2024-11-13 07:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.689,0.0,0.0
347,2024-11-13 08:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.239,3.0,0.0
348,2024-11-13 09:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.439003,8.0,0.0
349,2024-11-13 10:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.039,18.0,0.1
350,2024-11-13 11:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.389,20.0,0.0
351,2024-11-13 12:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.139,23.0,0.0
352,2024-11-13 13:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.339,30.0,0.0
353,2024-11-13 14:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,30.989,53.0,0.3
354,2024-11-13 15:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.338999,60.0,3.9
355,2024-11-13 16:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.739,60.0,3.5
356,2024-11-13 17:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.239,63.0,3.0
357,2024-11-13 18:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.088999,50.0,1.0
358,2024-11-13 19:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.739,25.0,1.0
359,2024-11-13 20:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.689,15.0,0.0
360,2024-11-13 21:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.489,8.0,0.0
361,2024-11-13 22:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.338999,5.0,0.0
362,2024-11-13 23:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.088999,3.0,0.0
363,2024-11-14 00:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.889,3.0,0.0
364,2024-11-14 01:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.689,0.0,0.0
365,2024-11-14 02:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.439,0.0,0.0
366,2024-11-14 03:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.239,0.0,0.0
367,2024-11-14 04:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.889,0.0,0.0
368,2024-11-14 05:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.338999,0.0,0.0
369,2024-11-14 06:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,27.838999,0.0,0.0
370,2024-11-14 07:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.338999,15.0,0.0
371,2024-11-14 08:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,30.189,30.0,0.0
372,2024-11-14 09:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.189,45.0,0.1
373,2024-11-14 10:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.639,55.0,0.0
374,2024-11-14 11:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.889,48.0,0.0
375,2024-11-14 12:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.989,58.0,0.0
376,2024-11-14 13:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.588999,63.0,0.1
377,2024-11-14 14:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,30.088999,67.0,0.2
378,2024-11-14 15:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,27.588999,65.0,0.3
379,2024-11-14 16:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.789,50.0,0.0
380,2024-11-14 17:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.338999,27.0,0.0
381,2024-11-14 18:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.989,10.0,0.0
382,2024-11-14 19:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.689,3.0,0.0
383,2024-11-14 20:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.338999,1.0,0.0
384,2024-11-14 21:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.039,0.0,0.0
385,2024-11-14 22:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.789,0.0,0.0
386,2024-11-14 23:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.639,0.0,0.0
387,2024-11-15 00:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.588999,0.0,0.0
388,2024-11-15 01:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.489,0.0,0.0
389,2024-11-15 02:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.489,0.0,0.0
390,2024-11-15 03:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.588999,0.0,0.0
391,2024-11-15 04:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.189,1.0,0.0
392,2024-11-15 05:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.739,2.0,0.0
393,2024-11-15 06:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.239,3.0,0.0
394,2024-11-15 07:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.939,3.0,0.0
395,2024-11-15 08:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.239,3.0,0.0
396,2024-11-15 09:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.589,3.0,0.0
397,2024-11-15 10:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.089,6.0,0.0
398,2024-11-15 11:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.189003,7.0,0.0
399,2024-11-15 12:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.239002,8.0,0.0
400,2024-11-15 13:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.689003,9.0,0.0
401,2024-11-15 14:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.689,9.0,0.0
402,2024-11-15 15:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.689,10.0,0.0
403,2024-11-15 16:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.338999,10.0,0.0
404,2024-11-15 17:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,27.539,10.0,0.0
405,2024-11-15 18:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.889,10.0,0.0
406,2024-11-15 19:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.189,9.0,0.0
407,2024-11-15 20:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.739,7.0,0.0
408,2024-11-15 21:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.389,5.0,0.0
409,2024-11-15 22:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.139,3.0,0.0
410,2024-11-15 23:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.989,1.0,0.0
411,2024-11-16 00:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.939,0.0,0.0
412,2024-11-16 01:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.689,0.0,0.0
413,2024-11-16 02:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.439,0.0,0.0
414,2024-11-16 03:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.588999,0.0,0.0
415,2024-11-16 04:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.439,0.0,0.0
416,2024-11-16 05:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.739,0.0,0.0
417,2024-11-16 06:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.088999,0.0,0.0
418,2024-11-16 07:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.588999,0.0,0.0
419,2024-11-16 08:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.139,1.0,0.0
420,2024-11-16 09:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.389,2.0,0.0
421,2024-11-16 10:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.139,2.0,0.0
422,2024-11-16 11:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.539,3.0,0.0
423,2024-11-16 12:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.539,3.0,0.0
424,2024-11-16 13:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.039,3.0,0.0
425,2024-11-16 14:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.089,3.0,0.0
426,2024-11-16 15:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,30.989,3.0,0.0
427,2024-11-16 16:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.689,3.0,0.0
428,2024-11-16 17:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.289,3.0,0.0
429,2024-11-16 18:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,27.039,3.0,0.0
430,2024-11-16 19:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.189,3.0,0.0
431,2024-11-16 20:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.539,2.0,0.0
432,2024-11-16 21:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.989,2.0,0.0
433,2024-11-16 22:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.588999,1.0,0.0
434,2024-11-16 23:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.289,0.0,0.0
435,2024-11-17 00:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.039,0.0,0.0
436,2024-11-17 01:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,23.639,0.0,0.0
437,2024-11-17 02:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,23.239,0.0,0.0
438,2024-11-17 03:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,23.439,0.0,0.0
439,2024-11-17 04:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.588999,0.0,0.0
440,2024-11-17 05:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.289,0.0,0.0
441,2024-11-17 06:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.039,0.0,0.0
442,2024-11-17 07:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.789,3.0,0.0
443,2024-11-17 08:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.639,4.0,0.0
444,2024-11-17 09:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.039,4.0,0.0
445,2024-11-17 10:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.939003,4.0,0.0
446,2024-11-17 11:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,34.389,5.0,0.0
447,2024-11-17 12:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,34.389,5.0,0.0
448,2024-11-17 13:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.789,5.0,0.0
449,2024-11-17 14:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.739002,5.0,0.0
450,2024-11-17 15:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.489,5.0,0.0
451,2024-11-17 16:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.989,5.0,0.0
452,2024-11-17 17:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.289,4.0,0.0
453,2024-11-17 18:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,27.088999,4.0,0.0
454,2024-11-17 19:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.039,4.0,0.0
455,2024-11-17 20:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.439,3.0,0.0
456,2024-11-17 21:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.939,3.0,0.0
457,2024-11-17 22:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.539,3.0,0.0
458,2024-11-17 23:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.239,3.0,0.0
459,2024-11-18 00:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,24.039,3.0,0.0
460,2024-11-18 01:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,23.739,3.0,0.0
461,2024-11-18 02:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,23.439,3.0,0.0
462,2024-11-18 03:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,23.789,4.0,0.0
463,2024-11-18 04:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,25.088999,4.0,0.0
464,2024-11-18 05:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,26.989,5.0,0.0
465,2024-11-18 06:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.739,5.0,0.0
466,2024-11-18 07:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,30.139,6.0,0.0
467,2024-11-18 08:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,31.439,6.0,0.0
468,2024-11-18 09:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.389,7.0,0.0
469,2024-11-18 10:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.089,7.0,0.0
470,2024-11-18 11:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.439003,8.0,0.0
471,2024-11-18 12:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,33.289,8.0,0.0
472,2024-11-18 13:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,32.339,8.0,0.1
473,2024-11-18 14:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,30.838999,9.0,0.1
474,2024-11-18 15:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,29.539,9.0,0.1
475,2024-11-18 16:00:00+00:00,3,Bualle,1.2536051,42.5681412,1.25,42.625,28.689,9.0,0.0
